2025-04-18T16:12:40.445 - INFO: 程序启动，开始系谱分析...
2025-04-18T16:12:40.451 - INFO: 尝试连接数据库: jdbc:mysql://localhost:3306/cow?useSSL=false&serverTimezone=UTC
2025-04-18T16:12:40.593 - INFO: 数据库连接成功。执行查询: SELECT `standard_id`, `sire_id`, `dam_id` FROM `cattle_info`
2025-04-18T16:12:40.630 - INFO: 成功从数据库表 cattle_info 加载了 4170 条有效记录。
2025-04-18T16:12:40.635 - INFO: 数据库资源已关闭。
2025-04-18T16:12:40.635 - INFO: 成功从数据库加载 4170 条个体记录。
2025-04-18T16:12:40.642 - INFO: 
开始计算近交系数:
2025-04-18T16:12:40.642 - INFO: 个体 ID: HOCHNF37XC0120231933, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211767, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233572, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233573, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233574, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233575, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233570, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233571, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221597, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221581, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211771, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221580, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211770, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233569, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211773, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01222427, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01222426, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211774, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233565, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233566, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211776, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01211779, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01222421, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233568, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233561, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233562, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233564, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233560, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221587, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01212275, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01212277, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221696, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233668, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233664, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233665, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233666, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233667, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233660, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233662, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221689, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221686, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01212284, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233657, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01212257, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233658, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233659, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01212259, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01213588, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233653, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233654, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233655, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233656, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233650, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233651, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120233652, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01213581, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC0120221672, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01212250, 近交系数 (F): 0.000000
2025-04-18T16:12:40.686 - INFO: 个体 ID: HOCHNF37XC01212263, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233646, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233647, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233648, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233649, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233642, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233643, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233644, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233645, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233640, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233641, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221667, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221666, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212260, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01213592, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233639, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212231, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01213563, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212230, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212232, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233635, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212235, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233636, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212234, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233637, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233638, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212239, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233632, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233633, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221189, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233634, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221188, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221187, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221186, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221185, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233630, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221184, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221183, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221180, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233628, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01213574, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212241, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233624, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212246, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233625, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212245, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212248, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233627, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212247, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120230591, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233622, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233623, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221199, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221198, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221197, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221196, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221195, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221193, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221192, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221191, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221190, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120222979, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221643, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01213571, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221640, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233617, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01213541, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233618, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233619, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233613, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212213, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233614, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212212, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233615, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212215, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233616, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212214, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01213549, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233610, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221168, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120230580, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233611, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233612, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212218, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221166, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01222495, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221163, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120230585, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221162, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221161, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221160, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120222968, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221630, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01XR240015, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233606, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233607, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233608, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233609, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233602, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233603, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233604, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233605, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01212225, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221179, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233600, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221178, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120233601, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221177, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221176, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221175, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221174, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221173, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221628, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221172, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01221170, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120222957, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC01XR240025, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231899, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231897, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231891, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231895, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231893, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221616, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221614, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221611, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120221610, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231887, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231881, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231880, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231884, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231882, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120222938, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240700, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240701, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240702, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240703, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240704, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231878, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231877, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231876, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231879, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231870, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240705, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240706, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240707, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240708, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120222919, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231874, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240709, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120230540, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231872, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240710, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240711, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120222922, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240712, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240713, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240714, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240715, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231867, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231866, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231869, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231868, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240716, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240717, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240718, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240719, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231861, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231860, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120222914, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240720, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240721, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240722, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240723, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240724, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240725, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240726, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231856, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231855, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231853, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231859, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231857, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240727, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240728, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120240729, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231852, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231851, 近交系数 (F): 0.000000
2025-04-18T16:12:40.688 - INFO: 个体 ID: HOCHNF37XC0120231850, 近交系数 (F): 0.000000
